	sample	lambda
215	('ZOZOW1T', 20, 'HMP2_J28601_1_ST_T0_B0_0120_ZOZOW1T-68-AL1_AL5DH.biom')	1.0
216	('ZOZOW1T', 14, 'HMP2_J28602_1_ST_T0_B0_0120_ZOZOW1T-61-AL1_AL5DH.biom')	1.0
217	('ZN3TBJM', 6, 'HMP2_J28603_1_ST_T0_B0_0120_ZN3TBJM-2011_AWBGH.biom')	1.0
218	('ZN3TBJM', 7, 'HMP2_J28604_1_ST_T0_B0_0120_ZN3TBJM-2012_AWBGH.biom')	1.0
219	('ZN3TBJM', 8, 'HMP2_J28605_1_ST_T0_B0_0120_ZN3TBJM-2013_AWBGH.biom')	1.0
220	('ZN3TBJM', 9, 'HMP2_J28606_1_ST_T0_B0_0120_ZN3TBJM-2014_AWBGH.biom')	1.0
221	('ZN3TBJM', 19, 'HMP2_J28607_1_ST_T0_B0_0120_ZN3TBJM-2022_AWBGH.biom')	1.0
222	('ZN3TBJM', 20, 'HMP2_J28608_1_ST_T0_B0_0120_ZN3TBJM-2023_AWBGH.biom')	1.0
223	('ZN3TBJM', 23, 'HMP2_J28609_1_ST_T0_B0_0120_ZN3TBJM-2032_AWBGH.biom')	1.0
224	('ZN0JE53', 5, 'HMP2_J28610_1_ST_T0_B0_0120_ZN0JE53-2011_AWBGH.biom')	1.0
225	('ZN0JE53', 6, 'HMP2_J28611_1_ST_T0_B0_0120_ZN0JE53-2012_AWBGH.biom')	1.0
226	('ZN0JE53', 7, 'HMP2_J28612_1_ST_T0_B0_0120_ZN0JE53-2013_AWBGH.biom')	1.0
227	('ZN0JE53', 8, 'HMP2_J28613_1_ST_T0_B0_0120_ZN0JE53-2014_AWBGH.biom')	1.0
228	('ZN0JE53', 12, 'HMP2_J28614_1_ST_T0_B0_0120_ZN0JE53-2025_AWBGH.biom')	1.0
229	('ZN0JE53', 9, 'HMP2_J28615_1_ST_T0_B0_0120_ZN0JE53-2022_AWBGH.biom')	1.0
230	('ZN0JE53', 10, 'HMP2_J28616_1_ST_T0_B0_0120_ZN0JE53-2023_AWBGH.biom')	1.0
231	('ZMBVNFM', 8, 'HMP2_J28617_1_ST_T0_B0_0120_ZMBVNFM-2012_AWBGH.biom')	1.0
232	('ZMBVNFM', 9, 'HMP2_J28618_1_ST_T0_B0_0120_ZMBVNFM-2013_AWBGH.biom')	1.0
233	('ZMBVNFM', 11, 'HMP2_J28619_1_ST_T0_B0_0120_ZMBVNFM-2015_AWBGH.biom')	1.0
234	('ZJTKAE3', 6, 'HMP2_J28620_1_ST_T0_B0_0120_ZJTKAE3-2012_AWBGH.biom')	1.0
235	('ZJTKAE3', 9, 'HMP2_J28621_1_ST_T0_B0_0120_ZJTKAE3-2015_AWBGH.biom')	1.0
236	('ZNED4XZ', 11, 'HMP2_J28622_1_ST_T0_B0_0120_ZNED4XZ-2011_AVTWA.biom')	1.0
237	('ZNED4XZ', 12, 'HMP2_J28623_1_ST_T0_B0_0120_ZNED4XZ-2012_AVTWA.biom')	1.0
238	('ZN3TBJM', 21, 'HMP2_J28624_1_ST_T0_B0_0120_ZN3TBJM-2024-AL1_AVTWA.biom')	1.0
239	('ZN3TBJM', 22, 'HMP2_J28625_1_ST_T0_B0_0120_ZN3TBJM-2025_AVTWA.biom')	1.0
240	('ZLZNCLZ', 12, 'HMP2_J28630_1_ST_T0_B0_0120_ZLZNCLZ-2011_AVTWA.biom')	1.0
241	('ZLZNCLZ', 13, 'HMP2_J28631_1_ST_T0_B0_0120_ZLZNCLZ-2012_AVTWA.biom')	1.0
242	('ZLZNCLZ', 14, 'HMP2_J28632_1_ST_T0_B0_0120_ZLZNCLZ-2013_AVTWA.biom')	1.0
243	('ZLZNCLZ', 15, 'HMP2_J28633_1_ST_T0_B0_0120_ZLZNCLZ-2014_AVTWA.biom')	1.0
244	('ZLZNCLZ', 16, 'HMP2_J28634_1_ST_T0_B0_0120_ZLZNCLZ-2015_AVTWA.biom')	1.0
245	('ZYU89T9', 4, 'HMP2_J28636_1_ST_T0_B0_0120_ZYU89T9-2013_AVTWA.biom')	1.0
246	('ZYU89T9', 5, 'HMP2_J28637_1_ST_T0_B0_0120_ZYU89T9-2014_AVTWA.biom')	1.0
247	('ZYU89T9', 6, 'HMP2_J28638_1_ST_T0_B0_0120_ZYU89T9-2015_AVTWA.biom')	1.0
248	('ZYHHR4Z', 6, 'HMP2_J28639_1_ST_T0_B0_0120_ZYHHR4Z-2011-AL1_AVTWA.biom')	1.0
249	('ZYHHR4Z', 7, 'HMP2_J28640_1_ST_T0_B0_0120_ZYHHR4Z-2012_AVTWA.biom')	1.0
250	('ZYHHR4Z', 8, 'HMP2_J28641_1_ST_T0_B0_0120_ZYHHR4Z-2013_AVTWA.biom')	1.0
251	('ZYHHR4Z', 14, 'HMP2_J28643_1_ST_T0_B0_0120_ZYHHR4Z-2021-AL1_AVTWA.biom')	1.0
252	('ZYHHR4Z', 16, 'HMP2_J28644_1_ST_T0_B0_0120_ZYHHR4Z-2023_AVTWA.biom')	1.0
253	('ZYHHR4Z', 17, 'HMP2_J28645_1_ST_T0_B0_0120_ZYHHR4Z-2024_AVTWA.biom')	1.0
254	('ZY7IW45', 5, 'HMP2_J28646_1_ST_T0_B0_0120_ZY7IW45-2011_AVTWA.biom')	1.0
255	('ZY7IW45', 6, 'HMP2_J28647_1_ST_T0_B0_0120_ZY7IW45-2012_AVTWA.biom')	1.0
256	('ZY7IW45', 7, 'HMP2_J28648_1_ST_T0_B0_0120_ZY7IW45-2013_AVTWA.biom')	1.0
257	('ZY7IW45', 9, 'HMP2_J28649_1_ST_T0_B0_0120_ZY7IW45-2015_AVTWA.biom')	1.0
258	('ZX52KVK', 11, 'HMP2_J28654_1_ST_T0_B0_0120_ZX52KVK-2011_AVTWA.biom')	1.0
259	('ZX52KVK', 12, 'HMP2_J28655_1_ST_T0_B0_0120_ZX52KVK-2012_AVTWA.biom')	1.0
260	('ZX52KVK', 13, 'HMP2_J28656_1_ST_T0_B0_0120_ZX52KVK-2013_AVTWA.biom')	1.0
261	('ZX52KVK', 14, 'HMP2_J28657_1_ST_T0_B0_0120_ZX52KVK-2014_AVTWA.biom')	1.0
262	('ZX52KVK', 15, 'HMP2_J28658_1_ST_T0_B0_0120_ZX52KVK-2015_AVTWA.biom')	1.0
263	('ZX52KVK', 30, 'HMP2_J28659_1_ST_T0_B0_0120_ZX52KVK-2022-AL1_AVTWA.biom')	1.0
264	('ZX52KVK', 31, 'HMP2_J28660_1_ST_T0_B0_0120_ZX52KVK-2023_AVTWA.biom')	1.0
265	('ZLTUJTN', 9, 'HMP2_J28661_1_ST_T0_B0_0120_ZLTUJTN-2014_AVTWA.biom')	1.0
266	('ZLTUJTN', 10, 'HMP2_J28662_1_ST_T0_B0_0120_ZLTUJTN-2015_AVTWA.biom')	1.0
267	('ZL63I8R', 7, 'HMP2_J28663_1_ST_T0_B0_0120_ZL63I8R-2012_AVTWA.biom')	1.0
268	('ZL63I8R', 8, 'HMP2_J28664_1_ST_T0_B0_0120_ZL63I8R-2013_AVTWA.biom')	1.0
269	('ZL63I8R', 9, 'HMP2_J28665_1_ST_T0_B0_0120_ZL63I8R-2014_AVTWA.biom')	1.0
270	('ZL63I8R', 10, 'HMP2_J28666_1_ST_T0_B0_0120_ZL63I8R-2015_AVTWA.biom')	1.0
271	('ZKVR426', 13, 'HMP2_J28667_1_ST_T0_B0_0120_ZKVR426-2012_AVTWA.biom')	1.0
272	('ZKVR426', 14, 'HMP2_J28668_1_ST_T0_B0_0120_ZKVR426-2013_AVTWA.biom')	1.0
273	('ZKVR426', 15, 'HMP2_J28669_1_ST_T0_B0_0120_ZKVR426-2014_AVTWA.biom')	1.0
274	('ZKVR426', 16, 'HMP2_J28670_1_ST_T0_B0_0120_ZKVR426-2015_AVTWA.biom')	1.0
275	('ZMGT937', 9, 'HMP2_J43802_1_ST_T0_B0_0120_ZMGT937-06_ANBEN.biom')	1.0
276	('ZLZNCLZ', 17, 'HMP2_J43804_1_ST_T0_B0_0120_ZLZNCLZ-06_ANBEN.biom')	1.0
277	('ZLZNCLZ', 23, 'HMP2_J43805_1_ST_T0_B0_0120_ZLZNCLZ-08_ANBEN.biom')	1.0
278	('ZLZNCLZ', 24, 'HMP2_J43806_1_ST_T0_B0_0120_ZLZNCLZ-10_ANBEN.biom')	1.0
279	('ZLZNCLZ', 18, 'HMP2_J43807_1_ST_T0_B0_0120_ZLZNCLZ-1032_ANBEN.biom')	1.0
280	('ZLZNCLZ', 20, 'HMP2_J43808_1_ST_T0_B0_0120_ZLZNCLZ-1033_ANBEN.biom')	1.0
281	('ZLZNCLZ', 21, 'HMP2_J43809_1_ST_T0_B0_0120_ZLZNCLZ-1035_ANBEN.biom')	1.0
282	('ZLZNCLZ', 22, 'HMP2_J43810_1_ST_T0_B0_0120_ZLZNCLZ-1036_ANBEN.biom')	1.0
283	('ZYLJ7R7', 1, 'HMP2_J43812_1_ST_T0_B0_0120_ZYLJ7R7-01_ANBEN.biom')	1.0
284	('ZYLJ7R7', 2, 'HMP2_J43813_1_ST_T0_B0_0120_ZYLJ7R7-02_ANBEN.biom')	1.0
285	('ZYLJ7R7', 7, 'HMP2_J43814_1_ST_T0_B0_0120_ZYLJ7R7-03_ANBEN.biom')	1.0
286	('ZYLJ7R7', 10, 'HMP2_J43815_1_ST_T0_B0_0120_ZYLJ7R7-06_ANBEN.biom')	1.0
287	('ZYLJ7R7', 9, 'HMP2_J43816_1_ST_T0_B0_0120_ZYLJ7R7-1014_ANBEN.biom')	1.0
288	('ZYLJ7R7', 4, 'HMP2_J43817_1_ST_T0_B0_0120_ZYLJ7R7-4012_ANBEN.biom')	1.0
289	('ZYLJ7R7', 5, 'HMP2_J43818_1_ST_T0_B0_0120_ZYLJ7R7-4013_ANBEN.biom')	1.0
290	('ZYHHR4Z', 11, 'HMP2_J43819_1_ST_T0_B0_0120_ZYHHR4Z-05_ANBEN.biom')	1.0
291	('ZYHHR4Z', 12, 'HMP2_J43820_1_ST_T0_B0_0120_ZYHHR4Z-06_ANBEN.biom')	1.0
292	('ZX52KVK', 16, 'HMP2_J43821_1_ST_T0_B0_0120_ZX52KVK-04_ANBEN.biom')	1.0
293	('ZX52KVK', 22, 'HMP2_J43822_1_ST_T0_B0_0120_ZX52KVK-1034_ANBEN.biom')	1.0
294	('ZX52KVK', 17, 'HMP2_J43823_1_ST_T0_B0_0120_ZX52KVK-1021_ANBEN.biom')	1.0
295	('ZX52KVK', 18, 'HMP2_J43824_1_ST_T0_B0_0120_ZX52KVK-1022_ANBEN.biom')	1.0
296	('ZX52KVK', 19, 'HMP2_J43825_1_ST_T0_B0_0120_ZX52KVK-1032_ANBEN.biom')	1.0
297	('ZX52KVK', 20, 'HMP2_J43826_1_ST_T0_B0_0120_ZX52KVK-1033_ANBEN.biom')	1.0
298	('ZVBQY1N', 1, 'HMP2_J43827_1_ST_T0_B0_0120_ZVBQY1N-01_ANBEN.biom')	1.0
299	('ZVBQY1N', 4, 'HMP2_J43828_1_ST_T0_B0_0120_ZVBQY1N-1014_ANBEN.biom')	1.0
300	('ZVBQY1N', 5, 'HMP2_J43829_1_ST_T0_B0_0120_ZVBQY1N-1015_ANBEN.biom')	1.0
301	('ZVBQY1N', 8, 'HMP2_J43830_1_ST_T0_B0_0120_ZVBQY1N-1021_ANBEN.biom')	1.0
302	('ZVBQY1N', 9, 'HMP2_J43831_1_ST_T0_B0_0120_ZVBQY1N-1022_ANBEN.biom')	1.0
303	('ZVBQY1N', 11, 'HMP2_J43833_1_ST_T0_B0_0120_ZVBQY1N-1024_ANBEN.biom')	1.0
304	('ZVBQY1N', 12, 'HMP2_J43834_1_ST_T0_B0_0120_ZVBQY1N-1025_ANBEN.biom')	1.0
305	('ZVBQY1N', 13, 'HMP2_J43835_1_ST_T0_B0_0120_ZVBQY1N-6011_ANBEN.biom')	1.0
306	('ZVBQY1N', 14, 'HMP2_J43836_1_ST_T0_B0_0120_ZVBQY1N-6012_ANBEN.biom')	1.0
307	('ZVBQY1N', 15, 'HMP2_J43837_1_ST_T0_B0_0120_ZVBQY1N-6013_ANBEN.biom')	1.0
308	('ZVBQY1N', 16, 'HMP2_J43838_1_ST_T0_B0_0120_ZVBQY1N-6014_ANBEN.biom')	1.0
309	('ZVBQY1N', 17, 'HMP2_J43839_1_ST_T0_B0_0120_ZVBQY1N-6015_ANBEN.biom')	1.0
310	('ZVBQY1N', 18, 'HMP2_J43840_1_ST_T0_B0_0120_ZVBQY1N-6016_ANBEN.biom')	1.0
311	('ZTLUDS8', 4, 'HMP2_J43841_1_ST_T0_B0_0120_ZTLUDS8-1014_ANBEN.biom')	1.0
312	('ZTLUDS8', 5, 'HMP2_J43842_1_ST_T0_B0_0120_ZTLUDS8-1015_ANBEN.biom')	1.0
313	('ZNED4XZ', 13, 'HMP2_J45078_1_ST_T0_B0_0120_ZNED4XZ-08_APAJ2.biom')	1.0
314	('ZN3TBJM', 27, 'HMP2_J45079_1_ST_T0_B0_0120_ZN3TBJM-2035_APAJ2.biom')	1.0
315	('ZMGT937', 12, 'HMP2_J45082_1_ST_T0_B0_0120_ZMGT937-09_APAJ2.biom')	1.0
316	('ZLZNCLZ', 25, 'HMP2_J45083_1_ST_T0_B0_0120_ZLZNCLZ-11_APAJ2.biom')	1.0
317	('ZYU89T9', 10, 'HMP2_J45085_1_ST_T0_B0_0120_ZYU89T9-07_APAJ2.biom')	1.0
318	('ZYHHR4Z', 19, 'HMP2_J45086_1_ST_T0_B0_0120_ZYHHR4Z-08_APAJ2.biom')	1.0
319	('ZY7IW45', 13, 'HMP2_J45087_1_ST_T0_B0_0120_ZY7IW45-07_APAJ2.biom')	1.0
320	('ZX52KVK', 32, 'HMP2_J45088_1_ST_T0_B0_0120_ZX52KVK-2025_APAJ2.biom')	1.0
321	('ZX52KVK', 34, 'HMP2_J45089_1_ST_T0_B0_0120_ZX52KVK-07_APAJ2.biom')	1.0
322	('ZWCZHHY', 7, 'HMP2_J45092_1_ST_T0_B0_0120_ZWCZHHY-07_APAJ2.biom')	1.0
323	('ZW61YGW', 6, 'HMP2_J45093_1_ST_T0_B0_0120_ZW61YGW-06_APAJ2.biom')	1.0
324	('ZYXQKWY', 6, 'HMP2_J45094_1_ST_T0_B0_0120_ZYXQKWY-06_APAJ2.biom')	1.0
325	('ZV14SIB', 5, 'HMP2_J45097_1_ST_T0_B0_0120_ZV14SIB-05_APAJ2.biom')	1.0
326	('ZUPAQVU', 6, 'HMP2_J45098_1_ST_T0_B0_0120_ZUPAQVU-04_APAJ2.biom')	1.0
327	('ZUPAQVU', 9, 'HMP2_J45099_1_ST_T0_B0_0120_ZUPAQVU-07_APAJ2.biom')	1.0
328	('ZUL3S6O', 20, 'HMP2_J45100_1_ST_T0_B0_0120_ZUL3S6O-2012_APAJ2.biom')	1.0
329	('ZUL3S6O', 21, 'HMP2_J45101_1_ST_T0_B0_0120_ZUL3S6O-2013_APAJ2.biom')	1.0
330	('ZUL3S6O', 22, 'HMP2_J45102_1_ST_T0_B0_0120_ZUL3S6O-2014_APAJ2.biom')	1.0
331	('ZUF48YS', 3, 'HMP2_J45105_1_ST_T0_B0_0120_ZUF48YS-03_APAJ2.biom')	1.0
332	('ZTMFN3O', 6, 'HMP2_J45107_1_ST_T0_B0_0120_ZTMFN3O-04_APAJ2.biom')	1.0
333	('ZTLUDS8', 8, 'HMP2_J45108_1_ST_T0_B0_0120_ZTLUDS8-03_APAJ2.biom')	1.0
334	('ZSUQ08V', 4, 'HMP2_J45112_1_ST_T0_B0_0120_ZSUQ08V-04_APAJ2.biom')	1.0
335	('ZSQNUZ5', 2, 'HMP2_J45113_1_ST_T0_B0_0120_ZSQNUZ5-02_APAJ2.biom')	1.0
336	('ZS78KHV', 7, 'HMP2_J45114_1_ST_T0_B0_0120_ZS78KHV-6016_APAJ2.biom')	1.0
337	('ZRLZ98T', 9, 'HMP2_J45115_1_ST_T0_B0_0120_ZRLZ98T-6022_APAJ2.biom')	1.0
338	('ZRB0F6P', 4, 'HMP2_J45116_1_ST_T0_B0_0120_ZRB0F6P-6013_APAJ2.biom')	1.0
339	('ZRB0F6P', 5, 'HMP2_J45117_1_ST_T0_B0_0120_ZRB0F6P-6014_APAJ2.biom')	1.0
340	('ZRB0F6P', 7, 'HMP2_J45119_1_ST_T0_B0_0120_ZRB0F6P-6016_APAJ2.biom')	1.0
341	('ZRB0F6P', 7, 'HMP2_J45119_1_ST_T0_B0_0120_ZRB0F6P-6016_B86HB.biom')	1.0
342	('ZR3WH7V', 2, 'HMP2_J45120_1_ST_T0_B0_0120_ZR3WH7V-6011_APAJ2.biom')	1.0
343	('ZR3WH7V', 8, 'HMP2_J45121_1_ST_T0_B0_0120_ZR3WH7V-6016_APAJ2.biom')	1.0
344	('ZQNZSQF', 2, 'HMP2_J45122_1_ST_T0_B0_0120_ZQNZSQF-02_APAJ2.biom')	1.0
345	('ZQMVU4Q', 2, 'HMP2_J45123_1_ST_T0_B0_0120_ZQMVU4Q-03_APAJ2.biom')	1.0
346	('ZQFL1P3', 2, 'HMP2_J45124_1_ST_T0_B0_0120_ZQFL1P3-6011_APAJ2.biom')	1.0
347	('ZQFL1P3', 3, 'HMP2_J45125_1_ST_T0_B0_0120_ZQFL1P3-6012_APAJ2.biom')	1.0
348	('ZQFL1P3', 4, 'HMP2_J45126_1_ST_T0_B0_0120_ZQFL1P3-6013_APAJ2.biom')	1.0
349	('ZQFL1P3', 5, 'HMP2_J45127_1_ST_T0_B0_0120_ZQFL1P3-6014_APAJ2.biom')	1.0
350	('ZPXU188', 1, 'HMP2_J45128_1_ST_T0_B0_0120_ZPXU188-01_APAJ2.biom')	1.0
351	('ZPMBHPS', 1, 'HMP2_J45129_1_ST_T0_B0_0120_ZPMBHPS-01_APAJ2.biom')	1.0
352	('ZLTUJTN', 14, 'HMP2_J45130_1_ST_T0_B0_0120_ZLTUJTN-2021_APAJ2.biom')	1.0
353	('ZLTUJTN', 15, 'HMP2_J45131_1_ST_T0_B0_0120_ZLTUJTN-2022_APAJ2.biom')	1.0
354	('ZLTUJTN', 17, 'HMP2_J45132_1_ST_T0_B0_0120_ZLTUJTN-2024_APAJ2.biom')	1.0
355	('ZLTUJTN', 18, 'HMP2_J45133_1_ST_T0_B0_0120_ZLTUJTN-2025_APAJ2.biom')	1.0
356	('ZLPZS0H', 9, 'HMP2_J45134_1_ST_T0_B0_0120_ZLPZS0H-2012_APAJ2.biom')	1.0
357	('ZLPZS0H', 11, 'HMP2_J45135_1_ST_T0_B0_0120_ZLPZS0H-2014_APAJ2.biom')	1.0
358	('ZLGD9M0', 10, 'HMP2_J45136_1_ST_T0_B0_0120_ZLGD9M0-13_APAJ2.biom')	1.0
359	('ZLGD9M0', 10, 'HMP2_J45136_1_ST_T0_B0_0120_ZLGD9M0-13_B86HB.biom')	1.0
360	('ZL63I8R', 14, 'HMP2_J45137_1_ST_T0_B0_0120_ZL63I8R-13_APAJ2.biom')	1.0
361	('ZKVR426', 19, 'HMP2_J45138_1_ST_T0_B0_0120_ZKVR426-11_APAJ2.biom')	1.0
362	('ZKVR426', 20, 'HMP2_J45139_1_ST_T0_B0_0120_ZKVR426-2021_APAJ2.biom')	1.0
363	('ZKFV71L', 8, 'HMP2_J45140_1_ST_T0_B0_0120_ZKFV71L-09_APAJ2.biom')	1.0
364	('ZKFV71L', 10, 'HMP2_J45141_1_ST_T0_B0_0120_ZKFV71L-2012_APAJ2.biom')	1.0
365	('ZJTKAE3', 26, 'HMP2_J45143_1_ST_T0_B0_0120_ZJTKAE3-6034_APAJ2.biom')	1.0
366	('ZJTKAE3', 28, 'HMP2_J45144_1_ST_T0_B0_0120_ZJTKAE3-6036_APAJ2.biom')	1.0
367	('ZOZOW1T', 82, 'HMP2_J45145_1_ST_T0_B0_0120_ZOZOW1T-6027-2_APATM.biom')	1.0
368	('ZOZOW1T', 124, 'HMP2_J45146_1_ST_T0_B0_0120_ZOZOW1T-4024_APATM.biom')	1.0
369	('ZOZOW1T', 126, 'HMP2_J45147_1_ST_T0_B0_0120_ZOZOW1T-4024-2_APATM.biom')	1.0
370	('ZOZOW1T', 126, 'HMP2_J45147_1_ST_T0_B0_0120_ZOZOW1T-4024.2_B86HB.biom')	1.0
371	('ZOZOW1T', 127, 'HMP2_J45148_1_ST_T0_B0_0120_ZOZOW1T-4025_APATM.biom')	1.0
372	('ZOZOW1T', 131, 'HMP2_J45149_1_ST_T0_B0_0120_ZOZOW1T-4025-4_APATM.biom')	1.0
373	('ZOZOW1T', 136, 'HMP2_J45151_1_ST_T0_B0_0120_ZOZOW1T-4026-2_APATM.biom')	1.0
374	('ZOZOW1T', 137, 'HMP2_J45152_1_ST_T0_B0_0120_ZOZOW1T-4026-3_APATM.biom')	1.0
375	('ZOZOW1T', 999, 'HMP2_J45153_1_ST_T0_B0_0120_ZOZOW1T-E11-2_APATM.biom')	1.0
376	('ZOZOW1T', 999, 'HMP2_J45154_1_ST_T0_B0_0120_ZOZOW1T-E11-3_APATM.biom')	1.0
377	('ZOZOW1T', 140, 'HMP2_J45155_1_ST_T0_B0_0120_ZOZOW1T-6041A_APATM.biom')	1.0
378	('ZOZOW1T', 140, 'HMP2_J45156_1_ST_T0_B0_0120_ZOZOW1T-6041B_APATM.biom')	1.0
379	('ZOZOW1T', 150, 'HMP2_J45157_1_ST_T0_B0_0120_ZOZOW1T-6042-3_APATM.biom')	1.0
380	('ZOZOW1T', 152, 'HMP2_J45158_1_ST_T0_B0_0120_ZOZOW1T-6043-1_APATM.biom')	1.0
381	('ZOZOW1T', 153, 'HMP2_J45159_1_ST_T0_B0_0120_ZOZOW1T-6043-2_APATM.biom')	1.0
382	('ZOZOW1T', 156, 'HMP2_J45160_1_ST_T0_B0_0120_ZOZOW1T-6045-1_APATM.biom')	1.0
383	('ZOZOW1T', 157, 'HMP2_J45161_1_ST_T0_B0_0120_ZOZOW1T-6045-2_APATM.biom')	1.0
384	('ZOZOW1T', 159, 'HMP2_J45162_1_ST_T0_B0_0120_ZOZOW1T-6046-1_APATM.biom')	1.0
385	('ZOZOW1T', 160, 'HMP2_J45163_1_ST_T0_B0_0120_ZOZOW1T-6046-2_APATM.biom')	1.0
386	('ZOZOW1T', 162, 'HMP2_J45164_1_ST_T0_B0_0120_ZOZOW1T-6047_APATM.biom')	1.0
387	('ZOZOW1T', 163, 'HMP2_J45165_1_ST_T0_B0_0120_ZOZOW1T-6047-1_APATM.biom')	1.0
388	('ZOZOW1T', 165, 'HMP2_J45166_1_ST_T0_B0_0120_ZOZOW1T-6047-4_APATM.biom')	1.0
389	('ZOZOW1T', 171, 'HMP2_J45167_1_ST_T0_B0_0120_ZOZOW1T-7012-1_APATM.biom')	1.0
390	('ZOZOW1T', 178, 'HMP2_J45168_1_ST_T0_B0_0120_ZOZOW1T-7015-2_APATM.biom')	1.0
391	('ZOZOW1T', 181, 'HMP2_J45169_1_ST_T0_B0_0120_ZOZOW1T-7016-2_APATM.biom')	1.0
392	('ZOZOW1T', 184, 'HMP2_J45170_1_ST_T0_B0_0120_ZOZOW1T-7017-1_APATM.biom')	1.0
393	('ZOZOW1T', 187, 'HMP2_J45171_1_ST_T0_B0_0120_ZOZOW1T-7018-2_APATM.biom')	1.0
394	('ZOZOW1T', 190, 'HMP2_J45172_1_ST_T0_B0_0120_ZOZOW1T-7020-1_APATM.biom')	1.0
395	('ZOZOW1T', 195, 'HMP2_J45173_1_ST_T0_B0_0120_ZOZOW1T-7024-1_APATM.biom')	1.0
396	('ZOZOW1T', 199, 'HMP2_J45174_1_ST_T0_B0_0120_ZOZOW1T-7024-3_APATM.biom')	1.0
397	('ZOZOW1T', 117, 'HMP2_J45175_1_ST_T0_B0_0120_ZOZOW1T-1025_APATM.biom')	1.0
398	('ZOZOW1T', 138, 'HMP2_J45176_1_ST_T0_B0_0120_ZOZOW1T-4026-4_APATM.biom')	1.0
399	('ZOZOW1T', 143, 'HMP2_J45177_1_ST_T0_B0_0120_ZOZOW1T-6041-3_APATM.biom')	1.0
400	('ZOZOW1T', 144, 'HMP2_J45178_1_ST_T0_B0_0120_ZOZOW1T-6041-4_APATM.biom')	1.0
401	('ZOZOW1T', 161, 'HMP2_J45179_1_ST_T0_B0_0120_ZOZOW1T-6046-3_APATM.biom')	1.0
402	('ZOZOW1T', 169, 'HMP2_J45180_1_ST_T0_B0_0120_ZOZOW1T-7011-2_APATM.biom')	1.0
403	('ZOZOW1T', 177, 'HMP2_J45181_1_ST_T0_B0_0120_ZOZOW1T-7015-1_APATM.biom')	1.0
404	('ZOZOW1T', 182, 'HMP2_J45182_1_ST_T0_B0_0120_ZOZOW1T-7016-3_APATM.biom')	1.0
405	('ZOZOW1T', 186, 'HMP2_J45183_1_ST_T0_B0_0120_ZOZOW1T-7018-1_APATM.biom')	1.0
406	('ZOZOW1T', 188, 'HMP2_J45184_1_ST_T0_B0_0120_ZOZOW1T-7018-3_APATM.biom')	1.0
407	('ZOZOW1T', 193, 'HMP2_J45185_1_ST_T0_B0_0120_ZOZOW1T-7023-2_APATM.biom')	1.0
408	('ZOZOW1T', 198, 'HMP2_J45186_1_ST_T0_B0_0120_ZOZOW1T-7024-2_APATM.biom')	1.0
409	('ZOZOW1T', 146, 'HMP2_J45187_1_ST_T0_B0_0120_ZOZOW1T-6042_APAJ2.biom')	1.0
410	('ZOZOW1T', 151, 'HMP2_J45188_1_ST_T0_B0_0120_ZOZOW1T-6043_APAJ2.biom')	1.0
411	('ZOZOW1T', 154, 'HMP2_J45189_1_ST_T0_B0_0120_ZOZOW1T-6044_APAJ2.biom')	1.0
412	('ZOZOW1T', 155, 'HMP2_J45190_1_ST_T0_B0_0120_ZOZOW1T-6045_APAJ2.biom')	1.0
413	('ZOZOW1T', 158, 'HMP2_J45191_1_ST_T0_B0_0120_ZOZOW1T-6046_APAJ2.biom')	1.0
414	('ZOZOW1T', 166, 'HMP2_J45192_1_ST_T0_B0_0120_ZOZOW1T-7011_APAJ2.biom')	1.0
415	('ZOZOW1T', 170, 'HMP2_J45193_1_ST_T0_B0_0120_ZOZOW1T-7012A_APAJ2.biom')	1.0
416	('ZOZOW1T', 172, 'HMP2_J45194_1_ST_T0_B0_0120_ZOZOW1T-7013A_APAJ2.biom')	1.0
417	('ZOZOW1T', 174, 'HMP2_J45195_1_ST_T0_B0_0120_ZOZOW1T-7014_APAJ2.biom')	1.0
418	('ZOZOW1T', 176, 'HMP2_J45196_1_ST_T0_B0_0120_ZOZOW1T-7015_APAJ2.biom')	1.0
419	('ZOZOW1T', 179, 'HMP2_J45197_1_ST_T0_B0_0120_ZOZOW1T-7016_APAJ2.biom')	1.0
420	('ZOZOW1T', 183, 'HMP2_J45198_1_ST_T0_B0_0120_ZOZOW1T-7017_APAJ2.biom')	1.0
421	('ZOZOW1T', 185, 'HMP2_J45199_1_ST_T0_B0_0120_ZOZOW1T-7018_APAJ2.biom')	1.0
422	('ZOZOW1T', 189, 'HMP2_J45200_1_ST_T0_B0_0120_ZOZOW1T-7020_APAJ2.biom')	1.0
423	('ZOZOW1T', 68, 'HMP2_J45201_1_ST_T0_B0_0120_ZOZOW1T-6021-3_APATM.biom')	1.0
424	('ZOZOW1T', 85, 'HMP2_J45202_1_ST_T0_B0_0120_ZOZOW1T-86_APATM.biom')	1.0
425	('ZOZOW1T', 130, 'HMP2_J45203_1_ST_T0_B0_0120_ZOZOW1T-4025-3_APATM.biom')	1.0
426	('ZOZOW1T', 130, 'HMP2_J45203_1_ST_T0_B0_0120_ZOZOW1T-4025.3_B86HB.biom')	1.0
427	('ZOZOW1T', 132, 'HMP2_J45204_1_ST_T0_B0_0120_ZOZOW1T-4025-5_APATM.biom')	1.0
