	sample	lambda
214	('ZLZNCLZ', 16, 'HMP2_J28634_1_ST_T0_B0_0120_ZLZNCLZ-2015_AVTWA.biom')	0.0
215	('ZYU89T9', 5, 'HMP2_J28637_1_ST_T0_B0_0120_ZYU89T9-2014_AVTWA.biom')	0.0
216	('ZYU89T9', 6, 'HMP2_J28638_1_ST_T0_B0_0120_ZYU89T9-2015_AVTWA.biom')	0.0
217	('ZYHHR4Z', 6, 'HMP2_J28639_1_ST_T0_B0_0120_ZYHHR4Z-2011-AL1_AVTWA.biom')	0.0
218	('ZYHHR4Z', 7, 'HMP2_J28640_1_ST_T0_B0_0120_ZYHHR4Z-2012_AVTWA.biom')	0.0
219	('ZYHHR4Z', 8, 'HMP2_J28641_1_ST_T0_B0_0120_ZYHHR4Z-2013_AVTWA.biom')	0.0
220	('ZYHHR4Z', 14, 'HMP2_J28643_1_ST_T0_B0_0120_ZYHHR4Z-2021-AL1_AVTWA.biom')	0.0
221	('ZYHHR4Z', 16, 'HMP2_J28644_1_ST_T0_B0_0120_ZYHHR4Z-2023_AVTWA.biom')	0.0
222	('ZYHHR4Z', 17, 'HMP2_J28645_1_ST_T0_B0_0120_ZYHHR4Z-2024_AVTWA.biom')	0.12
223	('ZY7IW45', 5, 'HMP2_J28646_1_ST_T0_B0_0120_ZY7IW45-2011_AVTWA.biom')	0.0
224	('ZY7IW45', 6, 'HMP2_J28647_1_ST_T0_B0_0120_ZY7IW45-2012_AVTWA.biom')	0.3
225	('ZY7IW45', 7, 'HMP2_J28648_1_ST_T0_B0_0120_ZY7IW45-2013_AVTWA.biom')	0.0
226	('ZY7IW45', 9, 'HMP2_J28649_1_ST_T0_B0_0120_ZY7IW45-2015_AVTWA.biom')	0.0
227	('ZX52KVK', 11, 'HMP2_J28654_1_ST_T0_B0_0120_ZX52KVK-2011_AVTWA.biom')	0.3
228	('ZX52KVK', 12, 'HMP2_J28655_1_ST_T0_B0_0120_ZX52KVK-2012_AVTWA.biom')	0.15
229	('ZX52KVK', 13, 'HMP2_J28656_1_ST_T0_B0_0120_ZX52KVK-2013_AVTWA.biom')	0.3
230	('ZX52KVK', 14, 'HMP2_J28657_1_ST_T0_B0_0120_ZX52KVK-2014_AVTWA.biom')	0.15
231	('ZX52KVK', 15, 'HMP2_J28658_1_ST_T0_B0_0120_ZX52KVK-2015_AVTWA.biom')	0.12
232	('ZX52KVK', 30, 'HMP2_J28659_1_ST_T0_B0_0120_ZX52KVK-2022-AL1_AVTWA.biom')	0.3
233	('ZX52KVK', 31, 'HMP2_J28660_1_ST_T0_B0_0120_ZX52KVK-2023_AVTWA.biom')	0.3
234	('ZLTUJTN', 10, 'HMP2_J28662_1_ST_T0_B0_0120_ZLTUJTN-2015_AVTWA.biom')	0.0
235	('ZL63I8R', 8, 'HMP2_J28664_1_ST_T0_B0_0120_ZL63I8R-2013_AVTWA.biom')	0.0
236	('ZL63I8R', 9, 'HMP2_J28665_1_ST_T0_B0_0120_ZL63I8R-2014_AVTWA.biom')	0.0
237	('ZL63I8R', 10, 'HMP2_J28666_1_ST_T0_B0_0120_ZL63I8R-2015_AVTWA.biom')	0.0
238	('ZKVR426', 13, 'HMP2_J28667_1_ST_T0_B0_0120_ZKVR426-2012_AVTWA.biom')	0.0
239	('ZKVR426', 14, 'HMP2_J28668_1_ST_T0_B0_0120_ZKVR426-2013_AVTWA.biom')	0.0
240	('ZKVR426', 15, 'HMP2_J28669_1_ST_T0_B0_0120_ZKVR426-2014_AVTWA.biom')	0.0
241	('ZKVR426', 16, 'HMP2_J28670_1_ST_T0_B0_0120_ZKVR426-2015_AVTWA.biom')	0.0
242	('ZMGT937', 9, 'HMP2_J43802_1_ST_T0_B0_0120_ZMGT937-06_ANBEN.biom')	0.0
243	('ZLZNCLZ', 17, 'HMP2_J43804_1_ST_T0_B0_0120_ZLZNCLZ-06_ANBEN.biom')	0.0
244	('ZLZNCLZ', 23, 'HMP2_J43805_1_ST_T0_B0_0120_ZLZNCLZ-08_ANBEN.biom')	0.0
245	('ZLZNCLZ', 24, 'HMP2_J43806_1_ST_T0_B0_0120_ZLZNCLZ-10_ANBEN.biom')	0.3
246	('ZLZNCLZ', 18, 'HMP2_J43807_1_ST_T0_B0_0120_ZLZNCLZ-1032_ANBEN.biom')	0.0
247	('ZLZNCLZ', 20, 'HMP2_J43808_1_ST_T0_B0_0120_ZLZNCLZ-1033_ANBEN.biom')	0.0
248	('ZLZNCLZ', 21, 'HMP2_J43809_1_ST_T0_B0_0120_ZLZNCLZ-1035_ANBEN.biom')	0.0
249	('ZLZNCLZ', 22, 'HMP2_J43810_1_ST_T0_B0_0120_ZLZNCLZ-1036_ANBEN.biom')	0.15
250	('ZYLJ7R7', 2, 'HMP2_J43813_1_ST_T0_B0_0120_ZYLJ7R7-02_ANBEN.biom')	0.0
251	('ZYLJ7R7', 7, 'HMP2_J43814_1_ST_T0_B0_0120_ZYLJ7R7-03_ANBEN.biom')	0.3
252	('ZYLJ7R7', 10, 'HMP2_J43815_1_ST_T0_B0_0120_ZYLJ7R7-06_ANBEN.biom')	0.14
253	('ZYLJ7R7', 9, 'HMP2_J43816_1_ST_T0_B0_0120_ZYLJ7R7-1014_ANBEN.biom')	0.15
254	('ZYLJ7R7', 4, 'HMP2_J43817_1_ST_T0_B0_0120_ZYLJ7R7-4012_ANBEN.biom')	0.0
255	('ZYLJ7R7', 5, 'HMP2_J43818_1_ST_T0_B0_0120_ZYLJ7R7-4013_ANBEN.biom')	0.0
256	('ZYHHR4Z', 11, 'HMP2_J43819_1_ST_T0_B0_0120_ZYHHR4Z-05_ANBEN.biom')	0.0
257	('ZYHHR4Z', 12, 'HMP2_J43820_1_ST_T0_B0_0120_ZYHHR4Z-06_ANBEN.biom')	0.0
258	('ZX52KVK', 16, 'HMP2_J43821_1_ST_T0_B0_0120_ZX52KVK-04_ANBEN.biom')	0.0
259	('ZX52KVK', 22, 'HMP2_J43822_1_ST_T0_B0_0120_ZX52KVK-1034_ANBEN.biom')	0.0
260	('ZX52KVK', 17, 'HMP2_J43823_1_ST_T0_B0_0120_ZX52KVK-1021_ANBEN.biom')	0.06
261	('ZX52KVK', 18, 'HMP2_J43824_1_ST_T0_B0_0120_ZX52KVK-1022_ANBEN.biom')	0.06
262	('ZX52KVK', 19, 'HMP2_J43825_1_ST_T0_B0_0120_ZX52KVK-1032_ANBEN.biom')	0.13
263	('ZX52KVK', 20, 'HMP2_J43826_1_ST_T0_B0_0120_ZX52KVK-1033_ANBEN.biom')	0.0
264	('ZVBQY1N', 4, 'HMP2_J43828_1_ST_T0_B0_0120_ZVBQY1N-1014_ANBEN.biom')	0.34
265	('ZVBQY1N', 5, 'HMP2_J43829_1_ST_T0_B0_0120_ZVBQY1N-1015_ANBEN.biom')	0.34
266	('ZVBQY1N', 8, 'HMP2_J43830_1_ST_T0_B0_0120_ZVBQY1N-1021_ANBEN.biom')	0.0
267	('ZVBQY1N', 9, 'HMP2_J43831_1_ST_T0_B0_0120_ZVBQY1N-1022_ANBEN.biom')	0.3
268	('ZVBQY1N', 11, 'HMP2_J43833_1_ST_T0_B0_0120_ZVBQY1N-1024_ANBEN.biom')	0.98
269	('ZVBQY1N', 12, 'HMP2_J43834_1_ST_T0_B0_0120_ZVBQY1N-1025_ANBEN.biom')	0.21
270	('ZVBQY1N', 13, 'HMP2_J43835_1_ST_T0_B0_0120_ZVBQY1N-6011_ANBEN.biom')	0.0
271	('ZVBQY1N', 14, 'HMP2_J43836_1_ST_T0_B0_0120_ZVBQY1N-6012_ANBEN.biom')	0.21
272	('ZVBQY1N', 15, 'HMP2_J43837_1_ST_T0_B0_0120_ZVBQY1N-6013_ANBEN.biom')	0.0
273	('ZVBQY1N', 16, 'HMP2_J43838_1_ST_T0_B0_0120_ZVBQY1N-6014_ANBEN.biom')	0.0
274	('ZVBQY1N', 17, 'HMP2_J43839_1_ST_T0_B0_0120_ZVBQY1N-6015_ANBEN.biom')	0.53
275	('ZVBQY1N', 18, 'HMP2_J43840_1_ST_T0_B0_0120_ZVBQY1N-6016_ANBEN.biom')	0.0
276	('ZTLUDS8', 5, 'HMP2_J43842_1_ST_T0_B0_0120_ZTLUDS8-1015_ANBEN.biom')	0.0
277	('ZNED4XZ', 13, 'HMP2_J45078_1_ST_T0_B0_0120_ZNED4XZ-08_APAJ2.biom')	0.0
278	('ZN3TBJM', 27, 'HMP2_J45079_1_ST_T0_B0_0120_ZN3TBJM-2035_APAJ2.biom')	0.98
279	('ZMGT937', 12, 'HMP2_J45082_1_ST_T0_B0_0120_ZMGT937-09_APAJ2.biom')	0.0
280	('ZLZNCLZ', 25, 'HMP2_J45083_1_ST_T0_B0_0120_ZLZNCLZ-11_APAJ2.biom')	0.3
281	('ZYU89T9', 10, 'HMP2_J45085_1_ST_T0_B0_0120_ZYU89T9-07_APAJ2.biom')	0.0
282	('ZYHHR4Z', 19, 'HMP2_J45086_1_ST_T0_B0_0120_ZYHHR4Z-08_APAJ2.biom')	0.0
283	('ZY7IW45', 13, 'HMP2_J45087_1_ST_T0_B0_0120_ZY7IW45-07_APAJ2.biom')	0.17
284	('ZX52KVK', 32, 'HMP2_J45088_1_ST_T0_B0_0120_ZX52KVK-2025_APAJ2.biom')	0.0
285	('ZX52KVK', 34, 'HMP2_J45089_1_ST_T0_B0_0120_ZX52KVK-07_APAJ2.biom')	0.16
286	('ZWCZHHY', 7, 'HMP2_J45092_1_ST_T0_B0_0120_ZWCZHHY-07_APAJ2.biom')	0.0
287	('ZW61YGW', 6, 'HMP2_J45093_1_ST_T0_B0_0120_ZW61YGW-06_APAJ2.biom')	0.0
288	('ZYXQKWY', 6, 'HMP2_J45094_1_ST_T0_B0_0120_ZYXQKWY-06_APAJ2.biom')	0.0
289	('ZUPAQVU', 9, 'HMP2_J45099_1_ST_T0_B0_0120_ZUPAQVU-07_APAJ2.biom')	0.0
290	('ZUL3S6O', 21, 'HMP2_J45101_1_ST_T0_B0_0120_ZUL3S6O-2013_APAJ2.biom')	0.0
291	('ZUL3S6O', 22, 'HMP2_J45102_1_ST_T0_B0_0120_ZUL3S6O-2014_APAJ2.biom')	0.0
292	('ZTLUDS8', 8, 'HMP2_J45108_1_ST_T0_B0_0120_ZTLUDS8-03_APAJ2.biom')	0.0
293	('ZRB0F6P', 5, 'HMP2_J45117_1_ST_T0_B0_0120_ZRB0F6P-6014_APAJ2.biom')	0.69
294	('ZRB0F6P', 7, 'HMP2_J45119_1_ST_T0_B0_0120_ZRB0F6P-6016_APAJ2.biom')	0.36
295	('ZRB0F6P', 7, 'HMP2_J45119_1_ST_T0_B0_0120_ZRB0F6P-6016_B86HB.biom')	0.21
296	('ZR3WH7V', 8, 'HMP2_J45121_1_ST_T0_B0_0120_ZR3WH7V-6016_APAJ2.biom')	0.3
297	('ZQFL1P3', 3, 'HMP2_J45125_1_ST_T0_B0_0120_ZQFL1P3-6012_APAJ2.biom')	1.0
298	('ZQFL1P3', 4, 'HMP2_J45126_1_ST_T0_B0_0120_ZQFL1P3-6013_APAJ2.biom')	0.0
299	('ZQFL1P3', 5, 'HMP2_J45127_1_ST_T0_B0_0120_ZQFL1P3-6014_APAJ2.biom')	1.0
300	('ZLTUJTN', 14, 'HMP2_J45130_1_ST_T0_B0_0120_ZLTUJTN-2021_APAJ2.biom')	0.46
301	('ZLTUJTN', 15, 'HMP2_J45131_1_ST_T0_B0_0120_ZLTUJTN-2022_APAJ2.biom')	0.35
302	('ZLTUJTN', 17, 'HMP2_J45132_1_ST_T0_B0_0120_ZLTUJTN-2024_APAJ2.biom')	0.55
303	('ZLTUJTN', 18, 'HMP2_J45133_1_ST_T0_B0_0120_ZLTUJTN-2025_APAJ2.biom')	0.0
304	('ZLPZS0H', 11, 'HMP2_J45135_1_ST_T0_B0_0120_ZLPZS0H-2014_APAJ2.biom')	0.3
305	('ZLGD9M0', 10, 'HMP2_J45136_1_ST_T0_B0_0120_ZLGD9M0-13_APAJ2.biom')	0.0
306	('ZLGD9M0', 10, 'HMP2_J45136_1_ST_T0_B0_0120_ZLGD9M0-13_B86HB.biom')	0.0
307	('ZL63I8R', 14, 'HMP2_J45137_1_ST_T0_B0_0120_ZL63I8R-13_APAJ2.biom')	0.0
308	('ZKVR426', 19, 'HMP2_J45138_1_ST_T0_B0_0120_ZKVR426-11_APAJ2.biom')	0.0
309	('ZKVR426', 20, 'HMP2_J45139_1_ST_T0_B0_0120_ZKVR426-2021_APAJ2.biom')	0.0
310	('ZKFV71L', 8, 'HMP2_J45140_1_ST_T0_B0_0120_ZKFV71L-09_APAJ2.biom')	0.15
311	('ZKFV71L', 10, 'HMP2_J45141_1_ST_T0_B0_0120_ZKFV71L-2012_APAJ2.biom')	0.0
312	('ZJTKAE3', 26, 'HMP2_J45143_1_ST_T0_B0_0120_ZJTKAE3-6034_APAJ2.biom')	0.0
313	('ZJTKAE3', 28, 'HMP2_J45144_1_ST_T0_B0_0120_ZJTKAE3-6036_APAJ2.biom')	0.0
314	('ZOZOW1T', 82, 'HMP2_J45145_1_ST_T0_B0_0120_ZOZOW1T-6027-2_APATM.biom')	0.55
315	('ZOZOW1T', 124, 'HMP2_J45146_1_ST_T0_B0_0120_ZOZOW1T-4024_APATM.biom')	0.0
316	('ZOZOW1T', 126, 'HMP2_J45147_1_ST_T0_B0_0120_ZOZOW1T-4024-2_APATM.biom')	1.0
317	('ZOZOW1T', 126, 'HMP2_J45147_1_ST_T0_B0_0120_ZOZOW1T-4024.2_B86HB.biom')	0.0
318	('ZOZOW1T', 127, 'HMP2_J45148_1_ST_T0_B0_0120_ZOZOW1T-4025_APATM.biom')	0.0
319	('ZOZOW1T', 131, 'HMP2_J45149_1_ST_T0_B0_0120_ZOZOW1T-4025-4_APATM.biom')	0.0
320	('ZOZOW1T', 136, 'HMP2_J45151_1_ST_T0_B0_0120_ZOZOW1T-4026-2_APATM.biom')	0.0
321	('ZOZOW1T', 137, 'HMP2_J45152_1_ST_T0_B0_0120_ZOZOW1T-4026-3_APATM.biom')	0.0
322	('ZOZOW1T', 999, 'HMP2_J45153_1_ST_T0_B0_0120_ZOZOW1T-E11-2_APATM.biom')	0.0
323	('ZOZOW1T', 999, 'HMP2_J45154_1_ST_T0_B0_0120_ZOZOW1T-E11-3_APATM.biom')	0.0
324	('ZOZOW1T', 140, 'HMP2_J45155_1_ST_T0_B0_0120_ZOZOW1T-6041A_APATM.biom')	0.51
325	('ZOZOW1T', 140, 'HMP2_J45156_1_ST_T0_B0_0120_ZOZOW1T-6041B_APATM.biom')	0.0
326	('ZOZOW1T', 150, 'HMP2_J45157_1_ST_T0_B0_0120_ZOZOW1T-6042-3_APATM.biom')	0.0
327	('ZOZOW1T', 152, 'HMP2_J45158_1_ST_T0_B0_0120_ZOZOW1T-6043-1_APATM.biom')	0.0
328	('ZOZOW1T', 153, 'HMP2_J45159_1_ST_T0_B0_0120_ZOZOW1T-6043-2_APATM.biom')	0.0
329	('ZOZOW1T', 156, 'HMP2_J45160_1_ST_T0_B0_0120_ZOZOW1T-6045-1_APATM.biom')	0.0
330	('ZOZOW1T', 157, 'HMP2_J45161_1_ST_T0_B0_0120_ZOZOW1T-6045-2_APATM.biom')	0.0
331	('ZOZOW1T', 159, 'HMP2_J45162_1_ST_T0_B0_0120_ZOZOW1T-6046-1_APATM.biom')	0.0
332	('ZOZOW1T', 160, 'HMP2_J45163_1_ST_T0_B0_0120_ZOZOW1T-6046-2_APATM.biom')	0.0
333	('ZOZOW1T', 162, 'HMP2_J45164_1_ST_T0_B0_0120_ZOZOW1T-6047_APATM.biom')	0.0
334	('ZOZOW1T', 163, 'HMP2_J45165_1_ST_T0_B0_0120_ZOZOW1T-6047-1_APATM.biom')	0.0
335	('ZOZOW1T', 165, 'HMP2_J45166_1_ST_T0_B0_0120_ZOZOW1T-6047-4_APATM.biom')	0.0
336	('ZOZOW1T', 171, 'HMP2_J45167_1_ST_T0_B0_0120_ZOZOW1T-7012-1_APATM.biom')	0.0
337	('ZOZOW1T', 178, 'HMP2_J45168_1_ST_T0_B0_0120_ZOZOW1T-7015-2_APATM.biom')	0.0
338	('ZOZOW1T', 181, 'HMP2_J45169_1_ST_T0_B0_0120_ZOZOW1T-7016-2_APATM.biom')	0.0
339	('ZOZOW1T', 184, 'HMP2_J45170_1_ST_T0_B0_0120_ZOZOW1T-7017-1_APATM.biom')	0.0
340	('ZOZOW1T', 187, 'HMP2_J45171_1_ST_T0_B0_0120_ZOZOW1T-7018-2_APATM.biom')	0.0
341	('ZOZOW1T', 190, 'HMP2_J45172_1_ST_T0_B0_0120_ZOZOW1T-7020-1_APATM.biom')	0.0
342	('ZOZOW1T', 195, 'HMP2_J45173_1_ST_T0_B0_0120_ZOZOW1T-7024-1_APATM.biom')	0.0
343	('ZOZOW1T', 199, 'HMP2_J45174_1_ST_T0_B0_0120_ZOZOW1T-7024-3_APATM.biom')	0.0
344	('ZOZOW1T', 117, 'HMP2_J45175_1_ST_T0_B0_0120_ZOZOW1T-1025_APATM.biom')	0.0
345	('ZOZOW1T', 138, 'HMP2_J45176_1_ST_T0_B0_0120_ZOZOW1T-4026-4_APATM.biom')	0.0
346	('ZOZOW1T', 143, 'HMP2_J45177_1_ST_T0_B0_0120_ZOZOW1T-6041-3_APATM.biom')	0.0
347	('ZOZOW1T', 144, 'HMP2_J45178_1_ST_T0_B0_0120_ZOZOW1T-6041-4_APATM.biom')	0.0
348	('ZOZOW1T', 161, 'HMP2_J45179_1_ST_T0_B0_0120_ZOZOW1T-6046-3_APATM.biom')	0.0
349	('ZOZOW1T', 169, 'HMP2_J45180_1_ST_T0_B0_0120_ZOZOW1T-7011-2_APATM.biom')	0.0
350	('ZOZOW1T', 177, 'HMP2_J45181_1_ST_T0_B0_0120_ZOZOW1T-7015-1_APATM.biom')	0.0
351	('ZOZOW1T', 182, 'HMP2_J45182_1_ST_T0_B0_0120_ZOZOW1T-7016-3_APATM.biom')	0.0
352	('ZOZOW1T', 186, 'HMP2_J45183_1_ST_T0_B0_0120_ZOZOW1T-7018-1_APATM.biom')	0.0
353	('ZOZOW1T', 188, 'HMP2_J45184_1_ST_T0_B0_0120_ZOZOW1T-7018-3_APATM.biom')	0.0
354	('ZOZOW1T', 193, 'HMP2_J45185_1_ST_T0_B0_0120_ZOZOW1T-7023-2_APATM.biom')	0.0
355	('ZOZOW1T', 198, 'HMP2_J45186_1_ST_T0_B0_0120_ZOZOW1T-7024-2_APATM.biom')	0.0
356	('ZOZOW1T', 146, 'HMP2_J45187_1_ST_T0_B0_0120_ZOZOW1T-6042_APAJ2.biom')	1.0
357	('ZOZOW1T', 151, 'HMP2_J45188_1_ST_T0_B0_0120_ZOZOW1T-6043_APAJ2.biom')	0.81
358	('ZOZOW1T', 154, 'HMP2_J45189_1_ST_T0_B0_0120_ZOZOW1T-6044_APAJ2.biom')	1.0
359	('ZOZOW1T', 155, 'HMP2_J45190_1_ST_T0_B0_0120_ZOZOW1T-6045_APAJ2.biom')	0.0
360	('ZOZOW1T', 158, 'HMP2_J45191_1_ST_T0_B0_0120_ZOZOW1T-6046_APAJ2.biom')	0.0
361	('ZOZOW1T', 166, 'HMP2_J45192_1_ST_T0_B0_0120_ZOZOW1T-7011_APAJ2.biom')	0.0
362	('ZOZOW1T', 170, 'HMP2_J45193_1_ST_T0_B0_0120_ZOZOW1T-7012A_APAJ2.biom')	0.0
363	('ZOZOW1T', 172, 'HMP2_J45194_1_ST_T0_B0_0120_ZOZOW1T-7013A_APAJ2.biom')	0.0
364	('ZOZOW1T', 174, 'HMP2_J45195_1_ST_T0_B0_0120_ZOZOW1T-7014_APAJ2.biom')	0.0
365	('ZOZOW1T', 176, 'HMP2_J45196_1_ST_T0_B0_0120_ZOZOW1T-7015_APAJ2.biom')	0.0
366	('ZOZOW1T', 179, 'HMP2_J45197_1_ST_T0_B0_0120_ZOZOW1T-7016_APAJ2.biom')	0.0
367	('ZOZOW1T', 183, 'HMP2_J45198_1_ST_T0_B0_0120_ZOZOW1T-7017_APAJ2.biom')	0.0
368	('ZOZOW1T', 185, 'HMP2_J45199_1_ST_T0_B0_0120_ZOZOW1T-7018_APAJ2.biom')	0.0
369	('ZOZOW1T', 189, 'HMP2_J45200_1_ST_T0_B0_0120_ZOZOW1T-7020_APAJ2.biom')	0.0
370	('ZOZOW1T', 68, 'HMP2_J45201_1_ST_T0_B0_0120_ZOZOW1T-6021-3_APATM.biom')	0.0
371	('ZOZOW1T', 85, 'HMP2_J45202_1_ST_T0_B0_0120_ZOZOW1T-86_APATM.biom')	0.0
372	('ZOZOW1T', 130, 'HMP2_J45203_1_ST_T0_B0_0120_ZOZOW1T-4025-3_APATM.biom')	0.0
373	('ZOZOW1T', 130, 'HMP2_J45203_1_ST_T0_B0_0120_ZOZOW1T-4025.3_B86HB.biom')	0.0
374	('ZOZOW1T', 132, 'HMP2_J45204_1_ST_T0_B0_0120_ZOZOW1T-4025-5_APATM.biom')	0.0
375	('ZOZOW1T', 135, 'HMP2_J45205_1_ST_T0_B0_0120_ZOZOW1T-4026-1_APATM.biom')	0.0
376	('ZOZOW1T', 139, 'HMP2_J45206_1_ST_T0_B0_0120_ZOZOW1T-4026-5_APATM.biom')	0.0
377	('ZOZOW1T', 139, 'HMP2_J45206_1_ST_T0_B0_0120_ZOZOW1T-4026.5_B86HB.biom')	0.0
378	('ZOZOW1T', 999, 'HMP2_J45207_1_ST_T0_B0_0120_ZOZOW1T-E11-1A_APATM.biom')	0.0
379	('ZOZOW1T', 141, 'HMP2_J45208_1_ST_T0_B0_0120_ZOZOW1T-6041-1_APATM.biom')	0.0
380	('ZOZOW1T', 142, 'HMP2_J45209_1_ST_T0_B0_0120_ZOZOW1T-6041-2_APATM.biom')	0.0
381	('ZOZOW1T', 145, 'HMP2_J45210_1_ST_T0_B0_0120_ZOZOW1T-6041-5_APATM.biom')	0.0
382	('ZOZOW1T', 147, 'HMP2_J45211_1_ST_T0_B0_0120_ZOZOW1T-6042-1_APATM.biom')	0.0
383	('ZOZOW1T', 148, 'HMP2_J45212_1_ST_T0_B0_0120_ZOZOW1T-6042-1-1_APATM.biom')	0.0
384	('ZOZOW1T', 149, 'HMP2_J45213_1_ST_T0_B0_0120_ZOZOW1T-6042-2_APATM.biom')	0.0
385	('ZOZOW1T', 164, 'HMP2_J45214_1_ST_T0_B0_0120_ZOZOW1T-6047-3_APATM.biom')	0.0
386	('ZOZOW1T', 167, 'HMP2_J45215_1_ST_T0_B0_0120_ZOZOW1T-7011-1_APATM.biom')	0.0
387	('ZOZOW1T', 167, 'HMP2_J45215_1_ST_T0_B0_0120_ZOZOW1T-7011.1_B86HB.biom')	0.0
388	('ZOZOW1T', 170, 'HMP2_J45216_1_ST_T0_B0_0120_ZOZOW1T-7012B_APATM.biom')	0.0
389	('ZOZOW1T', 172, 'HMP2_J45217_1_ST_T0_B0_0120_ZOZOW1T-7013B_APATM.biom')	0.0
390	('ZOZOW1T', 175, 'HMP2_J45218_1_ST_T0_B0_0120_ZOZOW1T-7014-1_APATM.biom')	0.0
391	('ZOZOW1T', 180, 'HMP2_J45219_1_ST_T0_B0_0120_ZOZOW1T-7016-1_APATM.biom')	0.0
392	('ZOZOW1T', 88, 'HMP2_J45220_1_ST_T0_B0_0120_ZOZOW1T-6031_APATM.biom')	0.0
393	('ZOZOW1T', 91, 'HMP2_J45221_1_ST_T0_B0_0120_ZOZOW1T-6032A_APATM.biom')	0.0
394	('ZOZOW1T', 93, 'HMP2_J45222_1_ST_T0_B0_0120_ZOZOW1T-6032-1_APATM.biom')	0.0
395	('ZOZOW1T', 97, 'HMP2_J45223_1_ST_T0_B0_0120_ZOZOW1T-6033-2A_APATM.biom')	0.0
396	('ZOZOW1T', 97, 'HMP2_J45224_1_ST_T0_B0_0120_ZOZOW1T-6033-2B_APATM.biom')	0.69
397	('ZOZOW1T', 98, 'HMP2_J45225_1_ST_T0_B0_0120_ZOZOW1T-6033-4_APATM.biom')	0.65
398	('ZOZOW1T', 99, 'HMP2_J45226_1_ST_T0_B0_0120_ZOZOW1T-6034A_APATM.biom')	1.0
399	('ZOZOW1T', 105, 'HMP2_J45227_1_ST_T0_B0_0120_ZOZOW1T-6037_APATM.biom')	0.5
400	('ZOZOW1T', 106, 'HMP2_J45228_1_ST_T0_B0_0120_ZOZOW1T-6037-1_APATM.biom')	0.49
401	('ZOZOW1T', 108, 'HMP2_J45229_1_ST_T0_B0_0120_ZOZOW1T-6037-3_APATM.biom')	0.0
402	('ZOZOW1T', 112, 'HMP2_J45230_1_ST_T0_B0_0120_ZOZOW1T-1021_APATM.biom')	0.0
403	('ZOZOW1T', 113, 'HMP2_J45231_1_ST_T0_B0_0120_ZOZOW1T-1022_APATM.biom')	0.0
404	('ZOZOW1T', 114, 'HMP2_J45232_1_ST_T0_B0_0120_ZOZOW1T-1022-1_APATM.biom')	0.0
405	('ZOZOW1T', 115, 'HMP2_J45233_1_ST_T0_B0_0120_ZOZOW1T-1023_APATM.biom')	0.57
406	('ZOZOW1T', 116, 'HMP2_J45234_1_ST_T0_B0_0120_ZOZOW1T-1024-1_APATM.biom')	0.2
407	('ZOZOW1T', 118, 'HMP2_J45235_1_ST_T0_B0_0120_ZOZOW1T-4021_APATM.biom')	0.0
408	('ZOZOW1T', 119, 'HMP2_J45236_1_ST_T0_B0_0120_ZOZOW1T-4021-1A_APATM.biom')	0.1
409	('ZOZOW1T', 119, 'HMP2_J45236_1_ST_T0_B0_0120_ZOZOW1T-4021.1A_B86HB.biom')	0.0
410	('ZOZOW1T', 119, 'HMP2_J45237_1_ST_T0_B0_0120_ZOZOW1T-4021-1B_APATM.biom')	0.0
411	('ZOZOW1T', 84, 'HMP2_J45238_1_ST_T0_B0_0120_ZOZOW1T-6027-4_APAJ2.biom')	0.0
412	('ZOZOW1T', 86, 'HMP2_J45239_1_ST_T0_B0_0120_ZOZOW1T-86-1_APAJ2.biom')	0.0
413	('ZOZOW1T', 92, 'HMP2_J45240_1_ST_T0_B0_0120_ZOZOW1T-6032B_APAJ2.biom')	0.0
414	('ZOZOW1T', 94, 'HMP2_J45241_1_ST_T0_B0_0120_ZOZOW1T-6032-2_APATM.biom')	0.0
415	('ZOZOW1T', 99, 'HMP2_J45242_1_ST_T0_B0_0120_ZOZOW1T-6034B_APAJ2.biom')	0.0
416	('ZOZOW1T', 101, 'HMP2_J45243_1_ST_T0_B0_0120_ZOZOW1T-6035-1_APAJ2.biom')	0.0
417	('ZOZOW1T', 102, 'HMP2_J45244_1_ST_T0_B0_0120_ZOZOW1T-6035-2_APAJ2.biom')	1.0
418	('ZOZOW1T', 104, 'HMP2_J45245_1_ST_T0_B0_0120_ZOZOW1T-6036-1_APAJ2.biom')	0.39
419	('ZOZOW1T', 107, 'HMP2_J45246_1_ST_T0_B0_0120_ZOZOW1T-6037-2_APATM.biom')	0.51
420	('ZOZOW1T', 109, 'HMP2_J45247_1_ST_T0_B0_0120_ZOZOW1T-6038_APAJ2.biom')	0.49
421	('ZOZOW1T', 110, 'HMP2_J45248_1_ST_T0_B0_0120_ZOZOW1T-6038-1_APAJ2.biom')	0.0
422	('ZOZOW1T', 121, 'HMP2_J45249_1_ST_T0_B0_0120_ZOZOW1T-4023_APAJ2.biom')	0.0
423	('ZOZOW1T', 122, 'HMP2_J45250_1_ST_T0_B0_0120_ZOZOW1T-4023-1_APAJ2.biom')	0.0
424	('ZOZOW1T', 123, 'HMP2_J45251_1_ST_T0_B0_0120_ZOZOW1T-4023-3_APAJ2.biom')	0.0
425	('ZOZOW1T', 125, 'HMP2_J45252_1_ST_T0_B0_0120_ZOZOW1T-4024-1_APAJ2.biom')	0.0
