	sample	lambda
213	('ZL9BTWF', 18, 'HMP2_J34891_1_NS_T0_B0_0120_ZL9BTWF-11_ANAV8.biom')	0.0
214	('ZL9BTWF', 19, 'HMP2_J34892_1_NS_T0_B0_0120_ZL9BTWF-12_ANAV8.biom')	0.0
215	('ZKVR426', 18, 'HMP2_J34893_1_NS_T0_B0_0120_ZKVR426-10_ANAV8.biom')	0.0
216	('ZJTKAE3', 17, 'HMP2_J34896_1_NS_T0_B0_0120_ZJTKAE3-6021_ANAV8.biom')	0.0
217	('ZJTKAE3', 18, 'HMP2_J34897_1_NS_T0_B0_0120_ZJTKAE3-6022_ANAV8.biom')	0.0
218	('ZJTKAE3', 19, 'HMP2_J34898_1_NS_T0_B0_0120_ZJTKAE3-6023_ANAV8.biom')	0.0
219	('ZJTKAE3', 20, 'HMP2_J34899_1_NS_T0_B0_0120_ZJTKAE3-6024_ANAV8.biom')	0.0
220	('ZJTKAE3', 21, 'HMP2_J34900_1_NS_T0_B0_0120_ZJTKAE3-6025_ANAV8.biom')	0.0
221	('ZJTKAE3', 22, 'HMP2_J34901_1_NS_T0_B0_0120_ZJTKAE3-6026_ANAV8.biom')	0.0
222	('ZOBX723', 11, 'HMP2_J34906_1_NS_T0_B0_0120_ZOBX723-03_ANAV8.biom')	0.0
223	('ZOBX723', 12, 'HMP2_J34907_1_NS_T0_B0_0120_ZOBX723-04_ANAV8.biom')	0.0
224	('ZN9YTFN', 12, 'HMP2_J34909_1_NS_T0_B0_0120_ZN9YTFN-6014_ANAV8.biom')	0.0
225	('ZN9YTFN', 13, 'HMP2_J34910_1_NS_T0_B0_0120_ZN9YTFN-6015_ANAV8.biom')	0.0
226	('ZN9YTFN', 14, 'HMP2_J34911_1_NS_T0_B0_0120_ZN9YTFN-6016_ANAV8.biom')	0.0
227	('ZN9YTFN', 19, 'HMP2_J34912_1_NS_T0_B0_0120_ZN9YTFN-6025_ANAV8.biom')	1.0
228	('ZN9YTFN', 21, 'HMP2_J34913_1_NS_T0_B0_0120_ZN9YTFN-6031_ANAV8.biom')	0.48
229	('ZN9YTFN', 22, 'HMP2_J34914_1_NS_T0_B0_0120_ZN9YTFN-6032_ANAV8.biom')	0.48
230	('ZN9YTFN', 23, 'HMP2_J34915_1_NS_T0_B0_0120_ZN9YTFN-6033_ANAV8.biom')	0.93
231	('ZN3TBJM', 22, 'HMP2_J34916_1_NS_T0_B0_0120_ZN3TBJM-2025_ANAV8.biom')	0.0
232	('ZN0JE53', 14, 'HMP2_J34917_1_NS_T0_B0_0120_ZN0JE53-07_ANAV8.biom')	0.0
233	('ZMGT937', 9, 'HMP2_J34923_1_NS_T0_B0_0120_ZMGT937-06_ANAV8.biom')	0.0
234	('ZMGT937', 10, 'HMP2_J34924_1_NS_T0_B0_0120_ZMGT937-07_ANAV8.biom')	0.0
235	('ZM7JY3G', 8, 'HMP2_J34926_1_NS_T0_B0_0120_ZM7JY3G-09_ANAV8.biom')	0.0
236	('ZLZQMEV', 11, 'HMP2_J34927_1_NS_T0_B0_0120_ZLZQMEV-07_APHU6.biom')	1.0
237	('ZLZQMEV', 12, 'HMP2_J34928_1_NS_T0_B0_0120_ZLZQMEV-08_ANAV8.biom')	0.0
238	('ZLYEM2C', 7, 'HMP2_J34929_1_NS_T0_B0_0120_ZLYEM2C-06_ANAY8.biom')	0.0
239	('ZYU89T9', 7, 'HMP2_J34930_1_NS_T0_B0_0120_ZYU89T9-04_ANAV8.biom')	0.0
240	('ZYHHR4Z', 11, 'HMP2_J34931_1_NS_T0_B0_0120_ZYHHR4Z-05_ANAV8.biom')	0.0
241	('ZYHHR4Z', 12, 'HMP2_J34932_1_NS_T0_B0_0120_ZYHHR4Z-06_ANAV8.biom')	0.0
242	('ZY7IW45', 11, 'HMP2_J34933_1_NS_T0_B0_0120_ZY7IW45-05_APHU6.biom')	0.0
243	('ZY39SN0', 7, 'HMP2_J34936_1_NS_T0_B0_0120_ZY39SN0-05_ANAV8.biom')	0.0
244	('ZXHCGKV', 3, 'HMP2_J34939_1_NS_T0_B0_0120_ZXHCGKV-04_ANAV8.biom')	0.0
245	('ZXHCGKV', 4, 'HMP2_J34940_1_NS_T0_B0_0120_ZXHCGKV-05_ANAV8.biom')	0.0
246	('ZX52KVK', 17, 'HMP2_J34941_1_NS_T0_B0_0120_ZX52KVK-1021_ANAV8.biom')	0.0
247	('ZX52KVK', 23, 'HMP2_J34942_1_NS_T0_B0_0120_ZX52KVK-1035_ANAV8.biom')	0.0
248	('ZWHMV5E', 4, 'HMP2_J34945_1_NS_T0_B0_0120_ZWHMV5E-04_ANAV8.biom')	0.0
249	('ZW61YGW', 3, 'HMP2_J34948_1_NS_T0_B0_0120_ZW61YGW-03_ANAV8.biom')	0.0
250	('ZVNCGHM', 26, 'HMP2_J34949_1_NS_T0_B0_0120_ZVNCGHM-05_ANAV8.biom')	0.0
251	('ZVNCGHM', 17, 'HMP2_J34950_1_NS_T0_B0_0120_ZVNCGHM-6025_ANAV8.biom')	0.0
252	('ZVNCGHM', 18, 'HMP2_J34951_1_NS_T0_B0_0120_ZVNCGHM-6026_ANAV8.biom')	0.0
253	('ZVNCGHM', 19, 'HMP2_J34952_1_NS_T0_B0_0120_ZVNCGHM-6027_ANAV8.biom')	0.0
254	('ZVNCGHM', 25, 'HMP2_J34953_1_NS_T0_B0_0120_ZVNCGHM-6036_ANAV8.biom')	0.0
255	('ZVM4N7A', 6, 'HMP2_J34954_1_NS_T0_B0_0120_ZVM4N7A-6013_ANAV8.biom')	0.0
256	('ZVM4N7A', 7, 'HMP2_J34955_1_NS_T0_B0_0120_ZVM4N7A-6014_ANAV8.biom')	0.0
257	('ZVM4N7A', 12, 'HMP2_J34956_1_NS_T0_B0_0120_ZVM4N7A-6023_ANAV8.biom')	0.0
258	('ZVM4N7A', 13, 'HMP2_J34957_1_NS_T0_B0_0120_ZVM4N7A-6024_ANAV8.biom')	0.0
259	('ZVM4N7A', 11, 'HMP2_J34958_1_NS_T0_B0_0120_ZVM4N7A-6022_ANAV8.biom')	0.0
260	('ZVM4N7A', 14, 'HMP2_J34959_1_NS_T0_B0_0120_ZVM4N7A-6025_ANAV8.biom')	0.0
261	('ZVM4N7A', 15, 'HMP2_J34960_1_NS_T0_B0_0120_ZVM4N7A-6026_ANAV8.biom')	0.0
262	('ZYXQKWY', 4, 'HMP2_J34962_1_NS_T0_B0_0120_ZYXQKWY-04_ANAV8.biom')	0.0
263	('ZV14SIB', 2, 'HMP2_J34964_1_NS_T0_B0_0120_ZV14SIB-02_ANAV8.biom')	0.0
264	('ZUPAQVU', 2, 'HMP2_J34965_1_NS_T0_B0_0120_ZUPAQVU-02_ANAV8.biom')	0.0
265	('ZUL3S6O', 4, 'HMP2_J34966_1_NS_T0_B0_0120_ZUL3S6O-6013_ANAV8.biom')	0.0
266	('ZUL3S6O', 5, 'HMP2_J34967_1_NS_T0_B0_0120_ZUL3S6O-6014_ANAV8.biom')	0.0
267	('ZUL3S6O', 6, 'HMP2_J34968_1_NS_T0_B0_0120_ZUL3S6O-6015_ANAV8.biom')	0.0
268	('ZUL3S6O', 8, 'HMP2_J34969_1_NS_T0_B0_0120_ZUL3S6O-6022_ANAV8.biom')	0.0
269	('ZUL3S6O', 13, 'HMP2_J34970_1_NS_T0_B0_0120_ZUL3S6O-6031_ANAV8.biom')	0.0
270	('ZUHT69X', 2, 'HMP2_J34972_1_NS_T0_B0_0120_ZUHT69X-02_ANAV8.biom')	0.0
271	('ZTLUDS8', 3, 'HMP2_J34975_1_NS_T0_B0_0120_ZTLUDS8-1013_ANAV8.biom')	0.0
272	('ZTL5S2Y', 1, 'HMP2_J34976_1_NS_T0_B0_0120_ZTL5S2Y-01_ANAV8.biom')	0.0
273	('ZSUQ08V', 1, 'HMP2_J34978_1_NS_T0_B0_0120_ZSUQ08V-01_ANAV8.biom')	0.0
274	('ZSMO1UM', 1, 'HMP2_J34980_1_NS_T0_B0_0120_ZSMO1UM-01_ANAV8.biom')	0.0
275	('ZRLZ98T', 1, 'HMP2_J34981_1_NS_T0_B0_0120_ZRLZ98T-01_ANAV8.biom')	0.0
276	('ZOZOW1T', 112, 'HMP2_J34983_1_NS_T0_B0_0120_ZOZOW1T-1021_AN6P4.biom')	0.0
277	('ZOZOW1T', 88, 'HMP2_J34985_1_NS_T0_B0_0120_ZOZOW1T-6031_ANAV8.biom')	0.0
278	('ZOBX723', 10, 'HMP2_J34989_1_NS_T0_B0_0120_ZOBX723-1025_ANAV8.biom')	0.0
279	('ZN9YTFN', 9, 'HMP2_J34990_1_NS_T0_B0_0120_ZN9YTFN-6011_ANAV8.biom')	0.0
280	('ZN9YTFN', 15, 'HMP2_J34991_1_NS_T0_B0_0120_ZN9YTFN-6021_ANAV8.biom')	0.47
281	('ZN9YTFN', 16, 'HMP2_J34992_1_NS_T0_B0_0120_ZN9YTFN-6022_ANAV8.biom')	0.0
282	('ZN9YTFN', 17, 'HMP2_J34993_1_NS_T0_B0_0120_ZN9YTFN-6023_ANAV8.biom')	0.68
283	('ZN9YTFN', 18, 'HMP2_J34994_1_NS_T0_B0_0120_ZN9YTFN-6024_ANAV8.biom')	0.0
284	('ZN9YTFN', 20, 'HMP2_J34995_1_NS_T0_B0_0120_ZN9YTFN-6026_ANAV8.biom')	0.0
285	('ZN0JE53', 13, 'HMP2_J34996_1_NS_T0_B0_0120_ZN0JE53-06_ANAV8.biom')	0.0
286	('ZM8YXDM', 5, 'HMP2_J35003_1_NS_T0_B0_0120_ZM8YXDM-06_ANAV8.biom')	0.0
287	('ZYU89T9', 8, 'HMP2_J35004_1_NS_T0_B0_0120_ZYU89T9-3012_ANAV8.biom')	0.0
288	('ZY9XQJP', 4, 'HMP2_J35005_1_NS_T0_B0_0120_ZY9XQJP-05_ANAV8.biom')	0.0
289	('ZXKBAO5', 2, 'HMP2_J35007_1_NS_T0_B0_0120_ZXKBAO5-03_ANAV8.biom')	0.0
290	('ZWCZHHY', 4, 'HMP2_J35010_1_NS_T0_B0_0120_ZWCZHHY-04_ANAV8.biom')	0.0
291	('ZW61YGW', 4, 'HMP2_J35011_1_NS_T0_B0_0120_ZW61YGW-04_ANAV8.biom')	0.0
292	('ZVNCGHM', 11, 'HMP2_J35013_1_NS_T0_B0_0120_ZVNCGHM-6015_ANAV8.biom')	0.0
293	('ZVNCGHM', 12, 'HMP2_J35014_1_NS_T0_B0_0120_ZVNCGHM-6016_ANAV8.biom')	0.0
294	('ZVNCGHM', 13, 'HMP2_J35015_1_NS_T0_B0_0120_ZVNCGHM-6021_ANAV8.biom')	0.0
295	('ZVNCGHM', 14, 'HMP2_J35016_1_NS_T0_B0_0120_ZVNCGHM-6022_ANAV8.biom')	0.0
296	('ZVNCGHM', 20, 'HMP2_J35017_1_NS_T0_B0_0120_ZVNCGHM-6031_ANAV8.biom')	0.0
297	('ZVNCGHM', 22, 'HMP2_J35018_1_NS_T0_B0_0120_ZVNCGHM-6033_ANAV8.biom')	0.0
298	('ZVNCGHM', 23, 'HMP2_J35019_1_NS_T0_B0_0120_ZVNCGHM-6034_ANAV8.biom')	0.0
299	('ZVNCGHM', 24, 'HMP2_J35020_1_NS_T0_B0_0120_ZVNCGHM-6035_ANAV8.biom')	0.0
300	('ZVNCGHM', 29, 'HMP2_J35021_1_NS_T0_B0_0120_ZVNCGHM-6043_ANAV8.biom')	0.0
301	('ZVM4N7A', 3, 'HMP2_J35022_1_NS_T0_B0_0120_ZVM4N7A-03_ANAV8.biom')	0.0
302	('ZVM4N7A', 4, 'HMP2_J35023_1_NS_T0_B0_0120_ZVM4N7A-6011_ANAV8.biom')	0.0
303	('ZVM4N7A', 5, 'HMP2_J35024_1_NS_T0_B0_0120_ZVM4N7A-6012_ANAV8.biom')	0.0
304	('ZVM4N7A', 8, 'HMP2_J35025_1_NS_T0_B0_0120_ZVM4N7A-6015_ANAV8.biom')	0.0
305	('ZVM4N7A', 10, 'HMP2_J35026_1_NS_T0_B0_0120_ZVM4N7A-6021_ANAV8.biom')	0.0
306	('ZYXQKWY', 2, 'HMP2_J35029_1_NS_T0_B0_0120_ZYXQKWY-02_ANAV8.biom')	0.0
307	('ZUL3S6O', 7, 'HMP2_J35030_1_NS_T0_B0_0120_ZUL3S6O-6021_ANAV8.biom')	0.0
308	('ZUF48YS', 2, 'HMP2_J35034_1_NS_T0_B0_0120_ZUF48YS-02_ANAV8.biom')	0.0
309	('ZTXWLP3', 2, 'HMP2_J35037_1_NS_T0_B0_0120_ZTXWLP3-02_ANAV8.biom')	0.0
310	('ZTMFN3O', 1, 'HMP2_J35040_1_NS_T0_B0_0120_ZTMFN3O-01_ANAV8.biom')	0.0
311	('ZTLUDS8', 1, 'HMP2_J35041_1_NS_T0_B0_0120_ZTLUDS8-01_ANAV8.biom')	0.0
312	('ZSOZWGV', 1, 'HMP2_J35043_1_NS_T0_B0_0120_ZSOZWGV-01_ANAV8.biom')	0.0
313	('ZLTUJTN', 13, 'HMP2_J35044_1_NS_T0_B0_0120_ZLTUJTN-13_ANAV8.biom')	0.0
314	('ZLPZS0H', 5, 'HMP2_J35045_1_NS_T0_B0_0120_ZLPZS0H-09_ANAV8.biom')	0.0
315	('ZLPZS0H', 6, 'HMP2_J35046_1_NS_T0_B0_0120_ZLPZS0H-10_ANAV8.biom')	0.0
316	('ZL9BTWF', 16, 'HMP2_J35049_1_NS_T0_B0_0120_ZL9BTWF-10_ANAV8.biom')	0.0
317	('ZLTUJTN', 11, 'HMP2_J35050_1_NS_T0_B0_0120_ZLTUJTN-11_APHU6.biom')	0.0
318	('ZKVR426', 17, 'HMP2_J35051_1_NS_T0_B0_0120_ZKVR426-09_ANAV8.biom')	0.0
319	('ZKVR426', 16, 'HMP2_J35052_1_NS_T0_B0_0120_ZKVR426-2015_ANAV8.biom')	0.0
320	('ZKFV71L', 6, 'HMP2_J35053_1_NS_T0_B0_0120_ZKFV71L-07_ANAV8.biom')	0.0
321	('ZKFV71L', 7, 'HMP2_J35054_1_NS_T0_B0_0120_ZKFV71L-08_ANAV8.biom')	0.0
322	('ZK4CK8Y', 7, 'HMP2_J35055_1_NS_T0_B0_0120_ZK4CK8Y-07_ANAV8.biom')	0.0
323	('ZK4CK8Y', 8, 'HMP2_J35056_1_NS_T0_B0_0120_ZK4CK8Y-08_ANAV8.biom')	0.0
324	('ZK4CK8Y', 10, 'HMP2_J35057_1_NS_T0_B0_0120_ZK4CK8Y-10_ANAV8.biom')	0.0
325	('ZJTKAE3', 11, 'HMP2_J35059_1_NS_T0_B0_0120_ZJTKAE3-6011_ANAV8.biom')	0.0
326	('ZJTKAE3', 13, 'HMP2_J35060_1_NS_T0_B0_0120_ZJTKAE3-6013_ANAV8.biom')	0.0
327	('ZJTKAE3', 14, 'HMP2_J35061_1_NS_T0_B0_0120_ZJTKAE3-6014_ANAV8.biom')	0.0
328	('ZJTKAE3', 15, 'HMP2_J35062_1_NS_T0_B0_0120_ZJTKAE3-6015_ANAV8.biom')	0.0
329	('ZJTKAE3', 16, 'HMP2_J35063_1_NS_T0_B0_0120_ZJTKAE3-6016_ANAV8.biom')	0.0
330	('ZOZOW1T', 146, 'HMP2_J35064_1_NS_T0_B0_0120_ZOZOW1T-6042_ANAY8.biom')	0.0
331	('ZOZOW1T', 151, 'HMP2_J35065_1_NS_T0_B0_0120_ZOZOW1T-6043_ANAY8.biom')	0.0
332	('ZOZOW1T', 154, 'HMP2_J35066_1_NS_T0_B0_0120_ZOZOW1T-6044_AN6P4.biom')	0.0
333	('ZOZOW1T', 155, 'HMP2_J35067_1_NS_T0_B0_0120_ZOZOW1T-6045_ANAY8.biom')	0.0
334	('ZOZOW1T', 999, 'HMP2_J35068_1_NS_T0_B0_0120_ZOZOW1T-E11_AN6P4.biom')	0.0
335	('ZN3TBJM', 24, 'HMP2_J35070_1_NS_T0_B0_0120_ZN3TBJM-2031_ANAY8.biom')	0.0
336	('ZN3TBJM', 23, 'HMP2_J35071_1_NS_T0_B0_0120_ZN3TBJM-2032_ANAY8.biom')	0.0
337	('ZN3TBJM', 25, 'HMP2_J35072_1_NS_T0_B0_0120_ZN3TBJM-2033_ANAY8.biom')	0.0
338	('ZN3TBJM', 27, 'HMP2_J35073_1_NS_T0_B0_0120_ZN3TBJM-2035_ANAY8.biom')	0.0
339	('ZN3TBJM', 26, 'HMP2_J35074_1_NS_T0_B0_0120_ZN3TBJM-2034_ANAY8.biom')	0.0
340	('ZN0JE53', 16, 'HMP2_J35075_1_NS_T0_B0_0120_ZN0JE53-09_ANAY8.biom')	0.0
341	('ZMGT937', 11, 'HMP2_J35079_1_NS_T0_B0_0120_ZMGT937-08_ANAV8.biom')	0.0
342	('ZLZQMEV', 13, 'HMP2_J35081_1_NS_T0_B0_0120_ZLZQMEV-09_ANAY8.biom')	0.0
343	('ZLZNCLZ', 24, 'HMP2_J35082_1_NS_T0_B0_0120_ZLZNCLZ-10_ANAY8.biom')	0.0
344	('ZYU89T9', 10, 'HMP2_J35083_1_NS_T0_B0_0120_ZYU89T9-07_ANAY8.biom')	0.0
345	('ZYU89T9', 10, 'HMP2_J35083_1_NS_T0_B0_0120_ZYU89T9-07_APHU6.biom')	0.0
346	('ZYHHR4Z', 14, 'HMP2_J35084_1_NS_T0_B0_0120_ZYHHR4Z-2021_ANAV8.biom')	0.0
347	('ZYHHR4Z', 15, 'HMP2_J35085_1_NS_T0_B0_0120_ZYHHR4Z-2022_ANAV8.biom')	0.0
348	('ZYHHR4Z', 16, 'HMP2_J35086_1_NS_T0_B0_0120_ZYHHR4Z-2023_ANAV8.biom')	0.0
349	('ZYHHR4Z', 18, 'HMP2_J35087_1_NS_T0_B0_0120_ZYHHR4Z-2025_ANAY8.biom')	0.0
350	('ZX52KVK', 29, 'HMP2_J35088_1_NS_T0_B0_0120_ZX52KVK-2021_ANAV8.biom')	0.0
351	('ZX52KVK', 30, 'HMP2_J35089_1_NS_T0_B0_0120_ZX52KVK-2022_ANAV8.biom')	0.0
352	('ZX52KVK', 31, 'HMP2_J35090_1_NS_T0_B0_0120_ZX52KVK-2023_ANAV8.biom')	0.0
353	('ZX52KVK', 32, 'HMP2_J35091_1_NS_T0_B0_0120_ZX52KVK-2025_ANAY8.biom')	0.0
354	('ZWHMV5E', 5, 'HMP2_J35093_1_NS_T0_B0_0120_ZWHMV5E-05_ANAV8.biom')	0.0
355	('ZVNCGHM', 32, 'HMP2_J35094_1_NS_T0_B0_0120_ZVNCGHM-6046_ANAY8.biom')	0.0
356	('ZVM4N7A', 18, 'HMP2_J35095_1_NS_T0_B0_0120_ZVM4N7A-6033_ANAV8.biom')	0.0
357	('ZVM4N7A', 19, 'HMP2_J35096_1_NS_T0_B0_0120_ZVM4N7A-6034_ANAV8.biom')	0.0
358	('ZVM4N7A', 21, 'HMP2_J35097_1_NS_T0_B0_0120_ZVM4N7A-6036_ANAY8.biom')	0.0
359	('ZVC4YUG', 3, 'HMP2_J35098_1_NS_T0_B0_0120_ZVC4YUG-05_ANAY8.biom')	0.0
360	('ZYXQKWY', 5, 'HMP2_J35099_1_NS_T0_B0_0120_ZYXQKWY-05_ANAY8.biom')	0.0
361	('ZUL3S6O', 19, 'HMP2_J35100_1_NS_T0_B0_0120_ZUL3S6O-2011_ANAV8.biom')	0.0
362	('ZUL3S6O', 20, 'HMP2_J35101_1_NS_T0_B0_0120_ZUL3S6O-2012_ANAV8.biom')	0.0
363	('ZUL3S6O', 21, 'HMP2_J35102_1_NS_T0_B0_0120_ZUL3S6O-2013_ANAY8.biom')	0.0
364	('ZUHT69X', 3, 'HMP2_J35103_1_NS_T0_B0_0120_ZUHT69X-03_ANAY8.biom')	0.0
365	('ZUF48YS', 3, 'HMP2_J35105_1_NS_T0_B0_0120_ZUF48YS-03_ANAY8.biom')	0.0
366	('ZTLUDS8', 7, 'HMP2_J35107_1_NS_T0_B0_0120_ZTLUDS8-02_ANAY8.biom')	0.0
367	('ZSUQ08V', 4, 'HMP2_J35109_1_NS_T0_B0_0120_ZSUQ08V-04_ANAV8.biom')	0.0
368	('ZSQNUZ5', 2, 'HMP2_J35110_1_NS_T0_B0_0120_ZSQNUZ5-02_ANAV8.biom')	0.0
369	('ZS78KHV', 3, 'HMP2_J35111_1_NS_T0_B0_0120_ZS78KHV-6012_ANAV8.biom')	0.0
370	('ZS78KHV', 4, 'HMP2_J35112_1_NS_T0_B0_0120_ZS78KHV-6013_ANAV8.biom')	0.0
371	('ZS78KHV', 7, 'HMP2_J35113_1_NS_T0_B0_0120_ZS78KHV-6016_ANAY8.biom')	0.0
372	('ZS78KHV', 6, 'HMP2_J35114_1_NS_T0_B0_0120_ZS78KHV-6015_ANAY8.biom')	0.0
373	('ZS2DMX7', 2, 'HMP2_J35115_1_NS_T0_B0_0120_ZS2DMX7-02_ANAY8.biom')	0.0
374	('ZRB0F6P', 4, 'HMP2_J35116_1_NS_T0_B0_0120_ZRB0F6P-6013_ANAY8.biom')	0.0
375	('ZRB0F6P', 6, 'HMP2_J35118_1_NS_T0_B0_0120_ZRB0F6P-6015_ANAY8.biom')	0.0
376	('ZRB0F6P', 7, 'HMP2_J35119_1_NS_T0_B0_0120_ZRB0F6P-6016_ANAV8.biom')	0.0
377	('ZRA5YD8', 4, 'HMP2_J35120_1_NS_T0_B0_0120_ZRA5YD8-5011_ANAV8.biom')	0.0
378	('ZRA5YD8', 5, 'HMP2_J35121_1_NS_T0_B0_0120_ZRA5YD8-5012_ANAY8.biom')	0.0
379	('ZR3WH7V', 3, 'HMP2_J35122_1_NS_T0_B0_0120_ZR3WH7V-6012_ANAV8.biom')	0.0
380	('ZR3WH7V', 4, 'HMP2_J35123_1_NS_T0_B0_0120_ZR3WH7V-6013_ANAV8.biom')	0.0
381	('ZR3WH7V', 7, 'HMP2_J35124_1_NS_T0_B0_0120_ZR3WH7V-6016_ANAY8.biom')	0.0
382	('ZR3WH7V', 6, 'HMP2_J35125_1_NS_T0_B0_0120_ZR3WH7V-6015_ANAY8.biom')	0.0
383	('ZQFL1P3', 2, 'HMP2_J35127_1_NS_T0_B0_0120_ZQFL1P3-6011_ANAY8.biom')	0.0
384	('ZQFL1P3', 3, 'HMP2_J35128_1_NS_T0_B0_0120_ZQFL1P3-6012_APHU6.biom')	0.0
385	('ZQFL1P3', 4, 'HMP2_J35129_1_NS_T0_B0_0120_ZQFL1P3-6013_ANAY8.biom')	0.0
386	('ZQFL1P3', 5, 'HMP2_J35130_1_NS_T0_B0_0120_ZQFL1P3-6014_ANAY8.biom')	0.0
387	('ZLTUJTN', 14, 'HMP2_J35133_1_NS_T0_B0_0120_ZLTUJTN-2021_ANAY8.biom')	0.0
388	('ZLTUJTN', 15, 'HMP2_J35134_1_NS_T0_B0_0120_ZLTUJTN-2022_ANAY8.biom')	0.0
389	('ZLTUJTN', 16, 'HMP2_J35135_1_NS_T0_B0_0120_ZLTUJTN-2023_ANAY8.biom')	0.0
390	('ZLTUJTN', 17, 'HMP2_J35136_1_NS_T0_B0_0120_ZLTUJTN-2024_ANAY8.biom')	0.0
391	('ZLPZS0H', 8, 'HMP2_J35137_1_NS_T0_B0_0120_ZLPZS0H-12_ANAY8.biom')	0.0
392	('ZKVR426', 19, 'HMP2_J35138_1_NS_T0_B0_0120_ZKVR426-11_ANAY8.biom')	0.0
393	('ZJTKAE3', 23, 'HMP2_J35139_1_NS_T0_B0_0120_ZJTKAE3-6031_ANAY8.biom')	0.0
394	('ZJTKAE3', 24, 'HMP2_J35140_1_NS_T0_B0_0120_ZJTKAE3-6032_ANAY8.biom')	0.0
395	('ZJTKAE3', 25, 'HMP2_J35141_1_NS_T0_B0_0120_ZJTKAE3-6033_ANAY8.biom')	0.0
396	('ZJTKAE3', 26, 'HMP2_J35142_1_NS_T0_B0_0120_ZJTKAE3-6034_ANAY8.biom')	0.0
397	('ZJTKAE3', 27, 'HMP2_J35143_1_NS_T0_B0_0120_ZJTKAE3-6035_ANAY8.biom')	0.0
398	('ZJTKAE3', 28, 'HMP2_J35144_1_NS_T0_B0_0120_ZJTKAE3-6036_ANAY8.biom')	0.0
399	('ZOZOW1T', 113, 'HMP2_J35145_1_NS_T0_B0_0120_ZOZOW1T-1022_ANAY8.biom')	0.0
400	('ZOZOW1T', 103, 'HMP2_J35146_1_NS_T0_B0_0120_ZOZOW1T-6036_ANAY8.biom')	0.0
401	('ZOZOW1T', 105, 'HMP2_J35147_1_NS_T0_B0_0120_ZOZOW1T-6037_ANAY8.biom')	0.0
402	('ZOZOW1T', 140, 'HMP2_J35148_1_NS_T0_B0_0120_ZOZOW1T-6041_ANAY8.biom')	0.0
403	('ZOZOW1T', 158, 'HMP2_J35149_1_NS_T0_B0_0120_ZOZOW1T-6046_ANAY8.biom')	0.0
404	('ZOZOW1T', 162, 'HMP2_J35150_1_NS_T0_B0_0120_ZOZOW1T-6047_ANAY8.biom')	0.0
405	('ZOZOW1T', 166, 'HMP2_J35151_1_NS_T0_B0_0120_ZOZOW1T-7011_ANAY8.biom')	0.0
406	('ZOZOW1T', 168, 'HMP2_J35152_1_NS_T0_B0_0120_ZOZOW1T-7012_ANAY8.biom')	0.0
407	('ZOBX723', 13, 'HMP2_J35153_1_NS_T0_B0_0120_ZOBX723-05_ANAY8.biom')	0.0
408	('ZNED4XZ', 10, 'HMP2_J35155_1_NS_T0_B0_0120_ZNED4XZ-4015_ANAY8.biom')	0.0
409	('ZN3TBJM', 21, 'HMP2_J35156_1_NS_T0_B0_0120_ZN3TBJM-2024_ANAY8.biom')	0.0
410	('ZMBVNFM', 18, 'HMP2_J35163_1_NS_T0_B0_0120_ZMBVNFM-1022_ANAY8.biom')	0.0
411	('ZMBVNFM', 19, 'HMP2_J35164_1_NS_T0_B0_0120_ZMBVNFM-1023_ANAY8.biom')	0.0
412	('ZMBH10Z', 4, 'HMP2_J35165_1_NS_T0_B0_0120_ZMBH10Z-04_ANAY8.biom')	0.0
413	('ZMBH10Z', 6, 'HMP2_J35166_1_NS_T0_B0_0120_ZMBH10Z-06_ANAY8.biom')	0.0
414	('ZM7JY3G', 9, 'HMP2_J35167_1_NS_T0_B0_0120_ZM7JY3G-10_ANAY8.biom')	0.0
415	('ZYHHR4Z', 19, 'HMP2_J35169_1_NS_T0_B0_0120_ZYHHR4Z-08_ANAY8.biom')	0.0
416	('ZYHHR4Z', 17, 'HMP2_J35170_1_NS_T0_B0_0120_ZYHHR4Z-2024_ANAY8.biom')	0.0
417	('ZY9XQJP', 7, 'HMP2_J35171_1_NS_T0_B0_0120_ZY9XQJP-07_ANAY8.biom')	0.0
418	('ZY7IW45', 13, 'HMP2_J35172_1_NS_T0_B0_0120_ZY7IW45-07_ANAY8.biom')	0.0
419	('ZY39SN0', 2, 'HMP2_J35173_1_NS_T0_B0_0120_ZY39SN0-02_ANAY8.biom')	0.0
420	('ZY39SN0', 8, 'HMP2_J35174_1_NS_T0_B0_0120_ZY39SN0-06_ANAY8.biom')	0.0
421	('ZX52KVK', 7, 'HMP2_J35176_1_NS_T0_B0_0120_ZX52KVK-4015_ANAY8.biom')	0.0
422	('ZWCZHHY', 6, 'HMP2_J35180_1_NS_T0_B0_0120_ZWCZHHY-06_ANAY8.biom')	0.0
423	('ZVNCGHM', 30, 'HMP2_J35181_1_NS_T0_B0_0120_ZVNCGHM-6044_ANAY8.biom')	0.0
424	('ZVNCGHM', 31, 'HMP2_J35182_1_NS_T0_B0_0120_ZVNCGHM-6045_ANAY8.biom')	0.0
425	('ZVM4N7A', 9, 'HMP2_J35183_1_NS_T0_B0_0120_ZVM4N7A-6016_ANAY8.biom')	0.0
426	('ZVM4N7A', 20, 'HMP2_J35184_1_NS_T0_B0_0120_ZVM4N7A-6035_ANAY8.biom')	0.0
